melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.pcdist1,pitch_features.basic_pitch_histogram,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction_mean,interval_features.interval_direction_sd,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.tempo,duration_features.duration_range,duration_features.modal_duration,duration_features.mean_duration,duration_features.duration_standard_deviation,duration_features.number_of_durations,duration_features.global_duration,duration_features.note_density,duration_features.duration_entropy,duration_features.length,duration_features.ioi_mean,duration_features.ioi_std,duration_features.ioi_ratio_mean,duration_features.ioi_ratio_std,duration_features.ioi_contour_mean,duration_features.ioi_contour_std,duration_features.ioi_range,duration_features.ioi_histogram,duration_features.duration_histogram,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.tonal_entropy,tonality_features.referent,tonality_features.inscale,tonality_features.temperley_likelihood,tonality_features.longest_monotonic_conjunct_scalar_passage,tonality_features.longest_conjunct_scalar_passage,tonality_features.proportion_conjunct_scalar,tonality_features.proportion_scalar,tonality_features.tonalness_histogram,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df
11,9,3.197221015541813,1.7924812503605778,"{2.0: 0.4411764705882353, 4.0: 0.14705882352941177, 9.0: 0.3529411764705882, 11.0: 0.058823529411764705}","{'62.00-64.25': 2, '64.25-66.50': 0, '66.50-68.75': 0, '68.75-71.00': 4}",67.33333333333333,69,4,0.33333333333333337,1,"{2: 1.0, 9: 3.0, 4: 1.0, 11: 1.0}",-1.7208971164115343,0.0,3.640054944640259,"[0, 2, -2, -5, -2]",5,2.2,-2,1.9219280948873623,"{-5.0: 0.2631578947368421, -2.0: 0.3684210526315789, 0.0: 0.2631578947368421, 2.0: 0.10526315789473684}",-0.4,0.7999999999999999,2.0,2.0,"{'-5.00--4.00': 1, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 1}",0.0,0.0,4,0.4,3.5,-0.8878810840374363,0.1746031746031746,-1,5.386666666666668,4.959230274173675,1.0,ddaa,100,1.25,0.5,0.5833333333333334,0.42491829279939874,3,3.5,1.7142857142857142,1.4591479170272448,6,0.4,0.1224744871391589,1.125,0.5448623679425842,0.0,0.7071067811865476,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-0.67': 5, '0.67-1.08': 0, '1.08-1.50': 1}",0.8314974203205069,1.1693239674667157,0.10766124440772967,4.584962500721156,9,1,2.0829396951481227e-05,2,3,0.5,0.3333333333333333,"{'0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.83': 0, '0.83-0.87': 1, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0, '1.25-1.29': 0, '1.29-1.33': 0}",1.0,4.0,1.0,0.0,1.0,0.2,0.0,0.0,0.2,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.4654746681256314,0.4135850959342555,0.09023737591713424,0.3213699981503176,7.247792581767846,2.5649493574615367,4.071180174171806
12,9,3.197221015541813,1.7924812503605778,"{2.0: 0.4411764705882353, 4.0: 0.14705882352941177, 9.0: 0.3529411764705882, 11.0: 0.058823529411764705}","{'62.00-64.25': 2, '64.25-66.50': 0, '66.50-68.75': 0, '68.75-71.00': 4}",67.33333333333333,69,4,0.33333333333333337,1,"{2: 1.0, 9: 3.0, 4: 1.0, 11: 1.0}",-1.7208971164115343,0.0,3.640054944640259,"[0, 2, -2, -5, -2]",5,2.2,-2,1.9219280948873623,"{-5.0: 0.2631578947368421, -2.0: 0.3684210526315789, 0.0: 0.2631578947368421, 2.0: 0.10526315789473684}",-0.4,0.7999999999999999,2.0,2.0,"{'-5.00--4.00': 1, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 1}",0.0,0.0,4,0.4,3.5,-0.8878810840374363,0.1746031746031746,-1,5.386666666666668,4.959230274173675,1.0,ddaa,100,1.25,0.5,0.5833333333333334,0.42491829279939874,3,3.5,1.7142857142857142,1.4591479170272448,6,0.4,0.1224744871391589,1.125,0.5448623679425842,0.0,0.7071067811865476,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-0.67': 5, '0.67-1.08': 0, '1.08-1.50': 1}",0.8314974203205069,1.1693239674667157,0.10766124440772967,4.584962500721156,9,1,3.6258763053023944e-06,2,3,0.5,0.3333333333333333,"{'0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.83': 0, '0.83-0.87': 1, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0, '1.25-1.29': 0, '1.29-1.33': 0}",1.0,4.0,1.0,0.0,1.0,0.2,0.0,0.0,0.2,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.4654746681256314,0.4135850959342555,0.09023737591713424,0.3213699981503176,7.247792581767846,2.5649493574615367,4.071180174171806
13,5,1.6072751268321592,1.7924812503605778,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.24489795918367346}","{'69.00-70.25': 1, '70.25-71.50': 3, '71.50-72.75': 0, '72.75-74.00': 2}",71.5,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 3.0, 1: 1.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, -2, 3, -3, -2]",1,2.4,-2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.3684210526315789, 2.0: 0.2631578947368421, 3.0: 0.2631578947368421}",-0.2,0.9797958971132713,2.3333333333333335,4.0,"{'-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 2}",0.0,0.0,4,0.4,1.5599197445301474,-0.7301091624024948,0.19047619047619047,-1,6.0,6.569466853317863,1.0,dbea,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.7477509725045454,1.569251333492382,0.12761613763441743,4.584962500721156,11,1,1.724595536450885e-08,2,3,0.5,0.3333333333333333,"{'0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 1, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.45790546988962544,0.4031128874149275,0.106517047906776,0.3027868549232382,7.247792581767846,2.5649493574615367,4.430078649589077
14,5,1.6072751268321592,1.7924812503605778,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.24489795918367346}","{'69.00-70.25': 1, '70.25-71.50': 3, '71.50-72.75': 0, '72.75-74.00': 2}",71.5,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 3.0, 1: 1.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, -2, 3, -3, -2]",1,2.4,-2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.3684210526315789, 2.0: 0.2631578947368421, 3.0: 0.2631578947368421}",-0.2,0.9797958971132713,2.3333333333333335,4.0,"{'-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 2}",0.0,0.0,4,0.4,1.5599197445301474,-0.7301091624024948,0.19047619047619047,-1,6.0,6.569466853317863,1.0,dbea,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.7477509725045454,1.569251333492382,0.12761613763441743,4.584962500721156,11,1,2.060405262582176e-08,2,3,0.5,0.3333333333333333,"{'0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 1, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.45790546988962544,0.4031128874149275,0.106517047906776,0.3027868549232382,7.247792581767846,2.5649493574615367,4.430078649589077
15,5,1.6072751268321592,1.7924812503605778,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.24489795918367346}","{'69.00-70.25': 1, '70.25-71.50': 3, '71.50-72.75': 0, '72.75-74.00': 2}",71.5,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 3.0, 1: 1.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, -2, 3, -3, -2]",1,2.4,-2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.3684210526315789, 2.0: 0.2631578947368421, 3.0: 0.2631578947368421}",-0.2,0.9797958971132713,2.3333333333333335,4.0,"{'-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 2}",0.0,0.0,4,0.4,1.5599197445301474,-0.7301091624024948,0.19047619047619047,-1,6.0,6.569466853317863,1.0,dbea,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.7477509725045454,1.569251333492382,0.12761613763441743,4.584962500721156,11,1,2.0114742562361653e-08,2,3,0.5,0.3333333333333333,"{'0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 1, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.45790546988962544,0.4031128874149275,0.106517047906776,0.3027868549232382,7.247792581767846,2.5649493574615367,4.430078649589077
16,5,1.6072751268321592,1.7924812503605778,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.24489795918367346}","{'69.00-70.25': 1, '70.25-71.50': 3, '71.50-72.75': 0, '72.75-74.00': 2}",71.5,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 3.0, 1: 1.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, -2, 3, -3, -2]",1,2.4,-2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.3684210526315789, 2.0: 0.2631578947368421, 3.0: 0.2631578947368421}",-0.2,0.9797958971132713,2.3333333333333335,4.0,"{'-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 2}",0.0,0.0,4,0.4,1.5599197445301474,-0.7301091624024948,0.19047619047619047,-1,6.0,6.569466853317863,1.0,dbea,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.7477509725045454,1.569251333492382,0.12761613763441743,4.584962500721156,11,1,1.55557510969984e-08,2,3,0.5,0.3333333333333333,"{'0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 1, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.45790546988962544,0.4031128874149275,0.106517047906776,0.3027868549232382,7.247792581767846,2.5649493574615367,4.430078649589077
17,5,1.6072751268321592,1.7924812503605778,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.24489795918367346}","{'69.00-70.25': 1, '70.25-71.50': 3, '71.50-72.75': 0, '72.75-74.00': 2}",71.5,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 3.0, 1: 1.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, -2, 3, -3, -2]",1,2.4,-2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.3684210526315789, 2.0: 0.2631578947368421, 3.0: 0.2631578947368421}",-0.2,0.9797958971132713,2.3333333333333335,4.0,"{'-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 2}",0.0,0.0,4,0.4,1.5599197445301474,-0.7301091624024948,0.19047619047619047,-1,6.0,6.569466853317863,1.0,dbea,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.7477509725045454,1.569251333492382,0.12761613763441743,4.584962500721156,11,1,1.9594770356887255e-08,2,3,0.5,0.3333333333333333,"{'0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 1, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.45790546988962544,0.4031128874149275,0.106517047906776,0.3027868549232382,7.247792581767846,2.5649493574615367,4.430078649589077
18,5,1.6072751268321592,1.7924812503605778,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.24489795918367346}","{'69.00-70.25': 1, '70.25-71.50': 3, '71.50-72.75': 0, '72.75-74.00': 2}",71.5,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 3.0, 1: 1.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, -2, 3, -3, -2]",1,2.4,-2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.3684210526315789, 2.0: 0.2631578947368421, 3.0: 0.2631578947368421}",-0.2,0.9797958971132713,2.3333333333333335,4.0,"{'-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 2}",0.0,0.0,4,0.4,1.5599197445301474,-0.7301091624024948,0.19047619047619047,-1,6.0,6.569466853317863,1.0,dbea,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.7477509725045454,1.569251333492382,0.12761613763441743,4.584962500721156,11,1,1.724595536450885e-08,2,3,0.5,0.3333333333333333,"{'0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 1, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.45790546988962544,0.4031128874149275,0.106517047906776,0.3027868549232382,7.247792581767846,2.5649493574615367,4.430078649589077
19,5,1.6072751268321592,1.7924812503605778,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.24489795918367346}","{'69.00-70.25': 1, '70.25-71.50': 3, '71.50-72.75': 0, '72.75-74.00': 2}",71.5,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 3.0, 1: 1.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, -2, 3, -3, -2]",1,2.4,-2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.3684210526315789, 2.0: 0.2631578947368421, 3.0: 0.2631578947368421}",-0.2,0.9797958971132713,2.3333333333333335,4.0,"{'-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 2}",0.0,0.0,4,0.4,1.5599197445301474,-0.7301091624024948,0.19047619047619047,-1,6.0,6.569466853317863,1.0,dbea,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.7477509725045454,1.569251333492382,0.12761613763441743,4.584962500721156,11,1,1.724595536450885e-08,2,3,0.5,0.3333333333333333,"{'0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 1, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.45790546988962544,0.4031128874149275,0.106517047906776,0.3027868549232382,7.247792581767846,2.5649493574615367,4.430078649589077
20,5,1.6072751268321592,1.7924812503605778,"{1.0: 0.1020408163265306, 2.0: 0.04081632653061224, 9.0: 0.6122448979591836, 11.0: 0.24489795918367346}","{'69.00-70.25': 1, '70.25-71.50': 3, '71.50-72.75': 0, '72.75-74.00': 2}",71.5,71,4,0.33333333333333337,0,"{2: 1.0, 9: 1.0, 11: 3.0, 1: 1.0}",-1.870292278609859,0.10251213329499251,4.322904116447646,"[2, -2, 3, -3, -2]",1,2.4,-2,1.9219280948873623,"{-3.0: 0.10526315789473684, -2.0: 0.3684210526315789, 2.0: 0.2631578947368421, 3.0: 0.2631578947368421}",-0.2,0.9797958971132713,2.3333333333333335,4.0,"{'-3.00--2.00': 1, '-2.00--1.00': 2, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 2}",0.0,0.0,4,0.4,1.5599197445301474,-0.7301091624024948,0.19047619047619047,-1,6.0,6.569466853317863,1.0,dbea,100,2.75,0.5,0.8333333333333334,0.9753916592266354,3,5.0,1.2,1.4591479170272448,6,0.4,0.1224744871391589,0.875,0.21650635094610965,-0.25,0.4330127018922193,0.25,"{'0.25-0.38': 2, '0.38-0.50': 3}","{'0.25-1.17': 5, '1.17-2.08': 0, '2.08-3.00': 1}",0.7477509725045454,1.569251333492382,0.12761613763441743,4.584962500721156,11,1,2.060405262582176e-08,2,3,0.5,0.3333333333333333,"{'0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 0, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 1, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0, '1.12-1.16': 0, '1.16-1.21': 0, '1.21-1.25': 0}",1.0,4.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.6,0.6349206349206349,0.0006802721088435374,0.00510204081632653,3325.675685564119,0.9658722633586911,0.8666666666666667,0.45790546988962544,0.4031128874149275,0.106517047906776,0.3027868549232382,7.247792581767846,2.5649493574615367,4.430078649589077
